"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"P1";"Header_GPIO";1;"RasPi_GPIO";;;
2;"P6";"PCB";1;"CONN_1";;;
3;"P8";"OSHW_6mm";1;"CONN_1";;;
4;"P7";"Logo-WL3";1;"CONN_1";;;
5;"P9";"ShortLink3";1;"SQW";;;
6;"C5,C4";"cnp_3mm_disc";2;"100n";;;
7;"U2";"dil_08-300_socket";1;"DS1307";;;
8;"X1";"XTAL_3";1;"CRYSTAL";;;
9;"P2";"Pad01";1;"I/O";;;
10;"R1,R2,R3";"rc03_vert";3;"2k2";;;
11;"BT1";"CR2032";1;"BATT_RTC";;;
