5V0;1;"D5";led_0805;;LED SS 5MM 625NM RED DIFF;2V, 10mA;Round with Domed Top, 5mm, T-1 3/4;Kingbright Corp;WP7113ID;Digikey;754-1264-ND;http://www.digikey.com/product-detail/en/WP7113ID/754-1264-ND/1747663
3V3;1;"D6";led_0805;;LED SS 5MM 625NM RED DIFF;2V, 10mA;Round with Domed Top, 5mm, T-1 3/4;Kingbright Corp;WP7113ID;Digikey;754-1264-ND;http://www.digikey.com/product-detail/en/WP7113ID/754-1264-ND/1747663
BLINK;1;"D7";led_0805;;LED SS 5MM 625NM RED DIFF;2V, 10mA;Round with Domed Top, 5mm, T-1 3/4;Kingbright Corp;WP7113ID;Digikey;754-1264-ND;http://www.digikey.com/product-detail/en/WP7113ID/754-1264-ND/1747663
12V;1;"D8";led_0805;;LED SS 5MM 625NM RED DIFF;2V, 10mA;Round with Domed Top, 5mm, T-1 3/4;Kingbright Corp;WP7113ID;Digikey;754-1264-ND;http://www.digikey.com/product-detail/en/WP7113ID/754-1264-ND/1747663
Logo_Wyolum;2;"G1 G2";Logo-WL3;
Logo_OH;2;"G3 G4";OSHW_6mm;
5V_EXT;1;"J1";Header_2;~
3V3_EXT;1;"J2";Header_2;~
addr;1;"J3";Header_2x2;
2u2H,3.0A;2;"L1 L2";Inductor_SMD3;~;XFL4020-222MEB, Coilcraft
MANIFOLD;1;"M1";;
Pump_Cable;1;"P18";;
FLOW_CABLE;1;"P31";;;http://www.sensirion.com/en/products/mass-flow-meters-for-gases/mass-flow-meter-em1/
Flow_Conn;1;"P15";Conn_Flow_SFM3000_Male;;Mass Flow Meter for Gases;CMOSens EM1;G3/8 thread (BSPP;Sensirion;SFM3000;Sensirion;EM1NR4R0V_1A;http://www.sensirion.com/en/products/mass-flow-meters-for-gases/mass-flow-meter-em1/
FLOWMETER;1;"P16";FlowMeter_CFM3000;
GAGE_PR;1;"P7";HCEM500GUH9P3;;Miniature amplified pressure sensor;HCE Series;SMD single port, barbed port;SensorTechnics;HCEM500GUH9P3;SensorTechnics;HCEM500GUH9P3;http://www.sensortechnics.com/en/products/pressure-sensors-and-transmitters/amplified-pressure-sensors/hce/
ABSO_PR;1;"P8";HDIB002AUY8H5;;Amplified pressure sensor;HDI Series;SMD, 1 port axial;SensorTechnics;HDIB002AUY8H5;SensorTechnics;HDIB002AUY8H5;http://www.sensortechnics.com/en/products/pressure-sensors-and-transmitters/amplified-pressure-sensors/hdi/
PWR_IN;1;"P13";Header_2;
VSel_Vlv;1;"P11";Header_3;
VSel_Vlv2;1;"P34";Header_3;
FTDI;1;"P5";Header_FTDI;
ICSP;1;"P4";Header_ISP;;CONN HEADER 6POS .100 STR 15AU;Header, Unshrouded, Male Pin;6 pos, 2 row, 0.1";FCI;67996-206HLF;Digikey;609-3210-ND;http://www.digikey.com/scripts/DkSearch/dksus.dll?vendor=0&keywords=609-3210-ND
PWR_IN;1;"P24";JACK_ALIM;;CONN POWER JACK MALE 2.5MM CLSD;Jack, Male;2.5mm ID, 5.5mm OD;CUI Inc;PJ-002B;Digikey;CP-002B-ND;http://www.digikey.com/product-detail/en/PJ-002B/CP-002B-ND/96965?cur=USD
CONN_23X2;2;"P21 P22";PIN_ARRAY_23X2;
C3SB;1;"P9";pin_strip_4-90;;CONN HEADER 16POS .100 R/A 30AU;Header, Unshrouded, Male pin,;0.1" right angle;FCI;68016-116HLF;Digikey;609-3317-ND;http://www.digikey.com/product-detail/en/68016-116HLF/609-3317-ND/1878554
C3SB;1;"P10";pin_strip_4-90;
PUMP;1;"P17";Pump_P54E01R_02;;http://www.xavitech.com/products
AREF;1;"P1";ShortLink2;;CONN HEADER 50POS .100" SGL GOLD;Header, Unshrouded, Male pin,;0.1" pitch x 50 nos;Samtec Inc;TSW-150-07-L-S;Digikey;SAM1031-50-ND;http://www.digikey.com/scripts/DkSearch/dksus.dll?WT.z_header=search_go&lang=en&keywords=SAM1031-50-ND&x=15&y=16&cur=USD
U6_OE;1;"P19";ShortLink2;
5V_LINK;1;"P20";ShortLink2;
Alt_Add;1;"P23";ShortLink2;;CONN HEADER 50POS .100" SGL GOLD;Header, Unshrouded, Male pin,;0.1" pitch x 50 nos;Samtec Inc;TSW-150-07-L-S;Digikey;SAM1031-50-ND;http://www.digikey.com/scripts/DkSearch/dksus.dll?WT.z_header=search_go&lang=en&keywords=SAM1031-50-ND&x=15&y=16&cur=USD
Int1;1;"P28";ShortLink2;;CONN HEADER 50POS .100" SGL GOLD;Header, Unshrouded, Male pin,;0.1" pitch x 50 nos;Samtec Inc;TSW-150-07-L-S;Digikey;SAM1031-50-ND;http://www.digikey.com/scripts/DkSearch/dksus.dll?WT.z_header=search_go&lang=en&keywords=SAM1031-50-ND&x=15&y=16&cur=USD
Int2;1;"P29";ShortLink2;;CONN HEADER 50POS .100" SGL GOLD;Header, Unshrouded, Male pin,;0.1" pitch x 50 nos;Samtec Inc;TSW-150-07-L-S;Digikey;SAM1031-50-ND;http://www.digikey.com/scripts/DkSearch/dksus.dll?WT.z_header=search_go&lang=en&keywords=SAM1031-50-ND&x=15&y=16&cur=USD
X_VALVE;1;"P14";X_Valve_2;;Miniature Pneumatic Solenoid Valve;3 Port, Direct-acting poppet style;8mm Solenoid Valve;Parker Hannifin Corporation;X-1-05-S-F;Parker Hannifin Corporation;X-1-05-S-F;http://ph.parker.com/webapp/wcs/stores/servlet/Product2_10151_12051_12163_-1_14107_14097___ProductDisplay
X_VALVE2;1;"P38";X_Valve_2;;Miniature Pneumatic Solenoid Valve;3 Port, Direct-acting poppet style;8mm Solenoid Valve;Parker Hannifin Corporation;X-1-05-S-F;Parker Hannifin Corporation;X-1-05-S-F;http://ph.parker.com/webapp/wcs/stores/servlet/Product2_10151_12051_12163_-1_14107_14097___ProductDisplay
PCB;1;"PCB1";PCB;
BCP5416TA;4;"Q1 Q2 Q3 Q4";SOT223;;TRANS DARL NPN 2A 100V TO220AB;2A, 100V, 2W;TO-220-3;ON Semiconductor;TIP112G;Digikey;TIP112GOS-ND;http://www.digikey.com/scripts/dksearch/dksus.dll?vendor=0&keywords=TIP112G
2N7002KW;1;"Q5";SOT23-3;
220;2;"R24 R25";r_0805;
1k;1;"R6";r_0805;;RES 10K OHM 1/8W 5% CF AXIAL;0.125W, 1/8W;Axial;Stackpole Electronics Inc;CF18JT10K0;Digikey;CF18JT10K0CT-ND;http://www.digikey.com/product-detail/en/CF18JT10K0/CF18JT10K0CT-ND/2022766?cur=USD
1k;2;"R10 R13";r_0805;;RES 1k OHM 1/8W 5% CF AXIAL;0.125W, 1/8W;Axial;Stackpole Electronics Inc;CF18JT1K00;Digikey;CF18JT1K00CT-ND;http://www.digikey.com/product-detail/en/CF18JT1K00/CF18JT1K00CT-ND/2022742
1k5;2;"R19 R20";r_0805;
4k7;1;"R5";r_0805;;RES 10K OHM 1/8W 5% CF AXIAL;0.125W, 1/8W;Axial;Stackpole Electronics Inc;CF18JT10K0;Digikey;CF18JT10K0CT-ND;http://www.digikey.com/product-detail/en/CF18JT10K0/CF18JT10K0CT-ND/2022766?cur=USD
4k7;1;"R12";r_0805;
4k75;4;"R16 R17 R18 R23";r_0805;
10k;10;"R1 R2 R3 R4 R11 R15 R21 R22 R26 R27";r_0805;;RES 10K OHM 1/8W 5% CF AXIAL;0.125W, 1/8W;Axial;Stackpole Electronics Inc;CF18JT10K0;Digikey;CF18JT10K0CT-ND;http://www.digikey.com/product-detail/en/CF18JT10K0/CF18JT10K0CT-ND/2022766?cur=USD
100k;2;"R7 R14";r_0805;
330E;1;"R8";r_0805;;RES 330 OHM 1/8W 5% CF AXIAL;0.125W, 1/8W;Axial;Stackpole Electronics Inc;CF18JT330R;Digikey;CF18JT330RCT-ND;http://www.digikey.com/product-detail/en/CF18JT330R/CF18JT330RCT-ND/2022730
120E;1;"R9";r_0805;;RES 120 OHM 1/8W 5% CF AXIAL;0.125W, 1/8W;Axial;Stackpole Electronics Inc;CF18JT120R;Digikey;CF18JT120RCT-ND;http://www.digikey.com/product-detail/en/CF18JT120R/CF18JT120RCT-ND/2022720
SCREW;10;"SC1 SC2 SC3 SC4 SC5 SC6 SC7 SC8 SC9 SC10";vite_3mm;
BUZZER;1;"SP1";Speaker;
Reset;1;"SW1";SW_PB_V_H;;SWITCH TACTILE SPST-NO 0.05A 12V;SPST, NO;Top actuated 6.00mm x 6.00mm;TE Connectivity;FSM2JH;Digikey;450-1649-ND;http://www.digikey.com/product-detail/en/FSM2JH/450-1649-ND/1632535?cur=USD
INT0;1;"SW2";SW_PB_V_H;;SWITCH TACTILE SPST-NO 0.05A 12V;SPST, NO;Top actuated 6.00mm x 6.00mm;TE Connectivity;FSM2JH;Digikey;450-1649-ND;http://www.digikey.com/product-detail/en/FSM2JH/450-1649-ND/1632535?cur=USD
INT1;1;"SW3";SW_PB_V_H;;SWITCH TACTILE SPST-NO 0.05A 12V;SPST, NO;Top actuated 6.00mm x 6.00mm;TE Connectivity;FSM2JH;Digikey;450-1649-ND;http://www.digikey.com/product-detail/en/FSM2JH/450-1649-ND/1632535?cur=USD
PWR_BBB;1;"SW4";SW_PB_V_H;;SWITCH TACTILE SPST-NO 0.05A 12V;SPST, NO;Top actuated 6.00mm x 6.00mm;TE Connectivity;FSM2JH;Digikey;450-1649-ND;http://www.digikey.com/product-detail/en/FSM2JH/450-1649-ND/1632535?cur=USD
GPIO1_6;1;"SW5";SW_PB_V_H;;SWITCH TACTILE SPST-NO 0.05A 12V;SPST, NO;Top actuated 6.00mm x 6.00mm;TE Connectivity;FSM2JH;Digikey;450-1649-ND;http://www.digikey.com/product-detail/en/FSM2JH/450-1649-ND/1632535?cur=USD
GPIO1_29;1;"SW6";SW_PB_V_H;;SWITCH TACTILE SPST-NO 0.05A 12V;SPST, NO;Top actuated 6.00mm x 6.00mm;TE Connectivity;FSM2JH;Digikey;450-1649-ND;http://www.digikey.com/product-detail/en/FSM2JH/450-1649-ND/1632535?cur=USD
ADXL345;1;"U11";ADXL345;
BEAGLEBONE;1;"U10";BEAGLEBONE;
DS3231N;1;"U5";DS3231;;IC RTC W/TCXO 16-SOIC;Clock/Calendar;16-SOIC (0.295", 7.50mm Width);Maxim Integrated;DS3231S#;Digikey;DS3231S#-ND;http://www.digikey.com/product-detail/en/DS3231S%23/DS3231S%23-ND/1197574
CAT24C256;1;"U9";SO8E;
TPS62133;1;"U3";TPS62132;~
TPS62132;1;"U4";TPS62132;~
ATMEGA328-AU-ND;1;"U7";TQFP32;
TXB0104D;1;"U1";TXB0104D;;IC VOLT-LEVEL TRANSLATOR 14-SOIC;Translator, Bidirectional;14-SOIC (0.154", 3.90mm Width);Texas Instruments;TXB0104DR;Digikey;296-21928-1-ND;http://www.digikey.com/product-detail/en/TXB0104DR/296-21928-1-ND/1629281
TSX0108;1;"U8";TXS0108EPWR;;IC 8BIT NON-INV TRANSLTR 20TSSOP;Translator, Bidirectional, Open Drain;20-TSSOP (0.173", 4.40mm Width);Texas Instruments;TXS0108EPWR;Digikey;296-23011-1-ND;http://www.digikey.com/product-detail/en/TXS0108EPWR/296-23011-1-ND/1775304
16MHz;1;"X1";Xtal_SMD3;;CER RESONATOR 16.00MHZ;16Mhz Ceramic built in capacitor;Radial - 3 Lead, 2.50mm Pitch;ECS Inc;ZTT-16.00MX;Digikey;X908-ND;http://www.digikey.com/product-detail/en/ZTT-16.00MX/X908-ND/170095?cur=USD
